actual_matches_fifo,admitted,attempt_depth,best_validation_gap,best_validation_gap_after,block,branch_development,classification,controller,eligible_count,family_differentiated,family_fallback_count,family_observations_min,family_q_span,family_scale_exceeds_gain_scale,full_vs_fifo_differs,full_vs_gain_differs,global_gain,global_improved,job_id,multi_branch,node_id,parent_gain,parent_id,parent_improved,same_history_FR_prompt_differs,same_history_FR_selection_differs,seed,step,success_depth,test_data_used,valid,weighted_gain_span
True,True,,0.05363598977546046,0.05363598977546046,12,False,competitive_local_improvement,relational_branch,3,False,0,3,0.15555555555555556,True,False,False,-0.0041934284369590305,False,minimax-relational_branch-b12-s0,False,25,0.0016188631442700316,20,True,False,False,0,22,1,False,True,0.0057558187977208635
True,False,2,0.05363598977546046,0.05363598977546046,12,True,invalid_program,relational_branch,3,True,0,3,0.09999999999999998,True,False,True,,False,minimax-relational_branch-b12-s0,True,26,,9,False,False,False,0,23,,False,False,0.005399058679061255
True,False,,0.05363598977546046,0.05363598977546046,12,False,unproductive_repeat,relational_branch,2,False,0,3,0.028571428571428525,True,False,False,-0.010688883562069491,False,minimax-relational_branch-b12-s0,False,27,,,False,False,False,0,24,,False,True,0.005399058679061255
False,False,2,0.05363598977546046,0.05363598977546046,12,True,unproductive_repeat,relational_branch,2,True,0,3,0.028571428571428525,True,True,True,-0.011868881950214231,False,minimax-relational_branch-b12-s0,True,28,-0.007675453513255201,25,False,True,True,0,25,,False,True,0.005399058679061255
True,True,,0.05363598977546046,0.05363598977546046,12,False,competitive_local_improvement,relational_branch,2,False,0,3,0.025000000000000022,True,False,False,-0.00483800267922678,False,minimax-relational_branch-b12-s0,False,29,0.0009742889020022821,20,True,False,False,0,26,1,False,True,0.005601416572095009
True,False,2,0.05363598977546046,0.05363598977546046,12,True,unproductive_repeat,relational_branch,3,True,0,4,0.125,True,False,False,-0.009289153952811678,False,minimax-relational_branch-b12-s0,True,30,-0.0061872291427357146,21,False,False,False,0,27,,False,True,0.005601416572095009
True,True,,0.05363598977546046,0.052333747681123644,12,False,competitive_local_improvement,relational_branch,3,False,0,5,0.05357142857142855,True,False,False,0.0013022420943368182,True,minimax-relational_branch-b12-s0,False,31,0.0013022420943368182,23,True,False,False,0,28,3,False,True,0.0026995293395306276
False,False,4,0.052333747681123644,0.052333747681123644,12,True,unproductive_repeat,relational_branch,3,True,0,5,0.17142857142857143,True,True,True,-0.0013632885622906696,False,minimax-relational_branch-b12-s0,True,32,-0.0013632885622906696,31,False,True,True,0,29,,False,True,0.002658315007063811
True,True,,0.052333747681123644,0.052333747681123644,12,False,competitive_local_improvement,relational_branch,3,False,0,5,0.11688311688311687,True,False,False,-0.010199081017274236,False,minimax-relational_branch-b12-s0,False,33,0.0017920446391320732,27,True,False,False,0,30,1,False,True,0.0027391069707722792
False,True,2,0.052333747681123644,0.052333747681123644,12,True,competitive_local_improvement,relational_branch,3,True,0,5,0.015873015873015872,True,True,True,-0.004835269163161432,False,minimax-relational_branch-b12-s0,True,34,0.005363811854112804,33,True,True,True,0,31,2,False,True,0.002658315007063811
True,False,,0.07654095967760978,0.07645175985638569,13,False,competitive_novel_behavior_without_parent_gain,relational_branch,0,False,0,,0.0,False,False,False,8.919982122408687e-05,True,minimax-relational_branch-b13-s1,False,3,8.919982122408687e-05,1,False,False,False,1,0,,False,True,0.0
True,False,,0.07645175985638569,0.07645175985638569,13,False,competitive_novel_behavior_without_parent_gain,relational_branch,0,False,0,,0.0,False,False,False,-0.007647916790485362,False,minimax-relational_branch-b13-s1,False,4,-0.0075587169692612755,1,False,False,False,1,1,,False,True,0.0
True,True,,0.07645175985638569,0.07513304836930695,13,False,competitive_local_improvement,relational_branch,0,False,0,,0.0,False,False,False,0.0013187114870787386,True,minimax-relational_branch-b13-s1,False,5,0.0014079113083028255,1,True,False,False,1,2,1,False,True,0.0
True,True,2,0.07513304836930695,0.07490671478515298,13,True,competitive_local_improvement,relational_branch,1,False,1,1,0.0,False,False,False,0.00022633358415397042,True,minimax-relational_branch-b13-s1,False,6,0.00022633358415397042,5,True,False,False,1,3,2,False,True,0.0
True,False,,0.07490671478515298,0.07490671478515298,13,False,low_quality_novel_behavior,relational_branch,2,False,0,2,0.0,False,False,False,-0.08101947022181039,False,minimax-relational_branch-b13-s1,False,7,,,False,False,False,1,4,,False,True,0.00011940551749936058
True,True,2,0.07490671478515298,0.0735118139603358,13,True,competitive_local_improvement,relational_branch,2,False,0,2,0.0,False,False,False,0.0013949008248171774,True,minimax-relational_branch-b13-s1,True,8,0.0016212344089711478,5,True,False,False,1,5,2,False,True,0.00011940551749936058
True,True,,0.0735118139603358,0.0735118139603358,13,False,competitive_local_improvement,relational_branch,2,False,0,3,0.0,False,False,False,-0.0024084008110001193,False,minimax-relational_branch-b13-s1,False,9,0.00817946187553513,4,True,False,False,1,6,1,False,True,0.00034872520620429434
False,False,3,0.0735118139603358,0.0735118139603358,13,True,competitive_novel_behavior_without_parent_gain,relational_branch,3,True,1,1,0.24444444444444446,True,True,True,-0.0062835716139795494,False,minimax-relational_branch-b13-s1,True,10,-0.0062835716139795494,8,False,True,True,1,7,,False,True,0.0019882820728452898
True,False,,0.0735118139603358,0.0735118139603358,13,False,unproductive_repeat,relational_branch,3,False,1,1,0.16666666666666663,True,False,False,-0.009372228020446058,False,minimax-relational_branch-b13-s1,False,11,-0.009372228020446058,8,False,False,False,1,8,,False,True,0.0019882820728452898
False,False,3,0.0735118139603358,0.0735118139603358,13,True,unproductive_repeat,relational_branch,3,True,1,1,0.2121212121212121,True,True,True,-0.023734167240908197,False,minimax-relational_branch-b13-s1,True,12,-0.023734167240908197,8,False,True,True,1,9,,False,True,0.0019882820728452898
True,True,,0.0735118139603358,0.07220049006317636,13,False,competitive_local_improvement,relational_branch,2,False,1,1,0.1547619047619047,True,False,False,0.001311323897159447,True,minimax-relational_branch-b13-s1,False,13,0.00434046961443342,1,True,False,False,1,10,1,False,True,0.0019882820728452898
False,False,2,0.07220049006317636,0.07220049006317636,13,True,competitive_novel_behavior_without_parent_gain,relational_branch,3,True,1,1,0.16346153846153844,True,True,True,-0.006192524779627728,False,minimax-relational_branch-b13-s1,True,14,-0.006192524779627728,13,False,True,True,1,11,,False,True,0.0019882820728452898
True,False,,0.07220049006317636,0.07220049006317636,13,False,competitive_novel_behavior_without_parent_gain,relational_branch,3,False,1,1,0.12698412698412703,True,False,False,-0.010036753480263547,False,minimax-relational_branch-b13-s1,False,15,-0.010036753480263547,13,False,False,False,1,12,,False,True,0.0019882820728452898
False,False,2,0.07220049006317636,0.07220049006317636,13,True,unproductive_repeat,relational_branch,3,True,1,1,0.15555555555555556,True,True,True,-0.004011634666088004,False,minimax-relational_branch-b13-s1,True,16,-0.004011634666088004,13,False,True,True,1,13,,False,True,0.0019882820728452898
True,False,,0.07220049006317636,0.07220049006317636,13,False,competitive_novel_behavior_without_parent_gain,relational_branch,2,False,1,1,0.125,True,False,False,-0.009183182029223413,False,minimax-relational_branch-b13-s1,False,17,-0.009183182029223413,13,False,False,False,1,14,,False,True,0.0019882820728452898
False,True,2,0.07220049006317636,0.07214690798578159,13,True,competitive_local_improvement,relational_branch,2,False,0,2,0.0,False,True,False,5.358207739476761e-05,True,minimax-relational_branch-b13-s1,True,18,0.003773306785554334,9,True,True,True,1,15,2,False,True,0.0019882820728452898
True,True,,0.07214690798578159,0.07214690798578159,13,False,competitive_local_improvement,relational_branch,3,False,0,3,0.09999999999999998,True,False,False,-0.00639169841123681,False,minimax-relational_branch-b13-s1,False,19,0.005561070249852654,4,True,False,False,1,16,1,False,True,0.0009658493384033986
True,True,2,0.07214690798578159,0.06929980707013368,13,True,competitive_local_improvement,relational_branch,3,True,0,3,0.19999999999999996,True,False,True,0.00284710091564791,True,minimax-relational_branch-b13-s1,True,20,0.006620407701202244,9,True,False,False,1,17,2,False,True,0.00044694086607457995
True,True,,0.06929980707013368,0.061620309016760313,13,False,competitive_local_improvement,relational_branch,3,False,0,3,0.2666666666666666,True,False,False,0.007679498053373368,True,minimax-relational_branch-b13-s1,False,21,0.014920650660849466,1,True,False,False,1,18,1,False,True,0.0007117752289119775
False,True,3,0.061620309016760313,0.06124088491226118,13,True,competitive_local_improvement,relational_branch,3,True,0,3,0.2666666666666666,True,True,True,0.0003794241044991348,True,minimax-relational_branch-b13-s1,True,22,0.008058922157872503,20,True,True,True,1,19,3,False,True,0.002339895102749203
True,True,,0.06124088491226118,0.06124088491226118,13,False,competitive_local_improvement,relational_branch,3,False,0,3,0.3142857142857143,True,False,False,-0.004423906221077828,False,minimax-relational_branch-b13-s1,False,23,0.0065356989298373525,13,True,False,False,1,20,2,False,True,0.002339895102749203
False,False,4,0.06124088491226118,0.06124088491226118,13,True,unproductive_repeat,relational_branch,3,True,0,3,0.3142857142857143,True,True,True,-0.0056255714877905955,False,minimax-relational_branch-b13-s1,True,24,-0.0056255714877905955,22,False,True,True,1,21,,False,True,0.0020962379327530284
True,True,,0.06124088491226118,0.06124088491226118,13,False,competitive_local_improvement,relational_branch,3,False,0,3,0.22499999999999998,True,False,False,-0.004423906221077828,False,minimax-relational_branch-b13-s1,False,25,0.01272822370946508,14,True,False,False,1,22,1,False,True,0.0027227973954783036
False,False,2,0.06124088491226118,0.06124088491226118,13,True,unproductive_repeat,relational_branch,3,True,0,3,0.2666666666666666,True,True,True,-0.006592785667484932,False,minimax-relational_branch-b13-s1,True,26,-0.0021688794464071043,25,False,True,True,1,23,,False,True,0.0020962379327530284
True,False,,0.06124088491226118,0.06124088491226118,13,False,low_quality_novel_behavior,relational_branch,3,False,0,3,0.19999999999999996,True,False,False,-0.05398000932814462,False,minimax-relational_branch-b13-s1,False,27,,,False,False,False,1,24,,False,True,0.0021391347015292314
False,False,2,0.06124088491226118,0.06124088491226118,13,True,unproductive_repeat,relational_branch,3,True,0,3,0.19999999999999996,True,True,True,-0.0056255714877905955,False,minimax-relational_branch-b13-s1,True,28,-0.0012016652667127675,25,False,True,True,1,25,,False,True,0.0021391347015292314
True,True,,0.06124088491226118,0.06124088491226118,13,False,competitive_local_improvement,relational_branch,2,False,0,3,0.1454545454545454,True,False,False,-0.009581828034840187,False,minimax-relational_branch-b13-s1,False,29,0.0013777771160749935,13,True,False,False,1,26,2,False,True,0.0020962379327530284
True,False,2,0.06124088491226118,0.06124088491226118,13,True,unproductive_repeat,relational_branch,3,True,0,3,0.18333333333333335,True,False,False,-0.01304065776926873,False,minimax-relational_branch-b13-s1,True,30,-0.012661233664769594,21,False,False,False,1,27,,False,True,0.003385718386193618
True,False,,0.06124088491226118,0.06124088491226118,13,False,unproductive_repeat,relational_branch,3,False,0,3,0.1384615384615384,True,False,False,-0.02115282117233007,False,minimax-relational_branch-b13-s1,False,31,-0.005852746406981468,1,False,False,False,1,28,,False,True,0.0015206370535874349
True,False,2,0.06124088491226118,0.06124088491226118,13,True,known_rule_reproduction,relational_branch,3,True,0,4,0.20512820512820512,True,False,False,-0.0003794241044991348,False,minimax-relational_branch-b13-s1,True,32,0.0,21,False,False,False,1,29,,False,True,0.0015206370535874349
True,True,,0.06124088491226118,0.055350247328589265,13,False,competitive_local_improvement,relational_branch,2,False,0,4,0.16666666666666669,True,False,False,0.0058906375836719135,True,minimax-relational_branch-b13-s1,False,33,0.021101512527796427,3,True,False,False,1,30,1,False,True,0.0012894804534405897
False,True,2,0.055350247328589265,0.048590775595651746,13,True,competitive_local_improvement,relational_branch,3,True,0,4,0.25000000000000006,True,True,False,0.006759471732937519,True,minimax-relational_branch-b13-s1,True,34,0.006759471732937519,33,True,True,True,1,31,2,False,True,0.0049309338529303585
True,True,,0.07654095967760978,0.0705119546025133,13,False,competitive_local_improvement,niche_fixed_dev,0,False,0,,0.0,False,False,False,0.006029005075096475,True,minimax-niche_fixed_dev-b13-s0,False,3,0.006029005075096475,1,True,False,False,0,0,1,False,True,0.0
True,True,2,0.0705119546025133,0.07018584008718827,13,True,competitive_local_improvement,niche_fixed_dev,1,False,1,1,0.0,False,False,False,0.000326114515325035,True,minimax-niche_fixed_dev-b13-s0,False,4,0.000326114515325035,3,True,False,False,0,1,2,False,True,0.0
True,False,,0.07018584008718827,0.07018584008718827,13,False,unproductive_repeat,niche_fixed_dev,2,False,0,2,0.0,False,False,False,-0.011739865623026077,False,minimax-niche_fixed_dev-b13-s0,False,5,-0.011739865623026077,4,False,False,False,0,2,,False,True,0.0006720970055558006
True,False,2,0.07018584008718827,0.07018584008718827,13,True,unproductive_repeat,niche_fixed_dev,2,False,0,2,0.0,False,False,False,-0.004783954710015179,False,minimax-niche_fixed_dev-b13-s0,True,6,-0.004457840194690144,3,False,False,False,0,3,,False,True,0.0006720970055558006
True,False,,0.07018584008718827,0.07018584008718827,13,False,unproductive_repeat,niche_fixed_dev,1,False,0,3,0.0,False,False,False,-0.0036398915375061985,False,minimax-niche_fixed_dev-b13-s0,False,7,,,False,False,False,0,4,,False,True,0.0
True,True,3,0.07018584008718827,0.06431071059674467,13,True,competitive_local_improvement,niche_fixed_dev,1,False,0,3,0.0,False,False,False,0.005875129490443595,True,minimax-niche_fixed_dev-b13-s0,False,8,0.005875129490443595,4,True,False,False,0,5,3,False,True,0.0
True,True,,0.06431071059674467,0.06431071059674467,13,False,competitive_local_improvement,niche_fixed_dev,2,False,0,4,0.0,False,False,False,-0.002200525172960918,False,minimax-niche_fixed_dev-b13-s0,False,9,0.003674604317482677,4,True,False,False,0,6,3,False,True,0.0014280180581952694
True,True,3,0.06431071059674467,0.056450837024376886,13,True,competitive_local_improvement,niche_fixed_dev,3,True,1,1,0.11111111111111105,True,True,False,0.007859873572367788,True,minimax-niche_fixed_dev-b13-s0,True,10,0.013735003062811384,4,True,True,True,0,7,3,False,True,0.0014280180581952694
True,False,,0.056450837024376886,0.056450837024376886,13,False,known_rule_reproduction,niche_fixed_dev,3,False,1,1,0.11428571428571432,True,False,False,0.0,False,minimax-niche_fixed_dev-b13-s0,False,11,0.013735003062811384,4,True,False,False,0,8,,False,True,0.0025150996863321767
True,True,4,0.056450837024376886,0.056450837024376886,13,True,competitive_local_improvement,niche_fixed_dev,3,True,1,1,0.07954545454545459,True,True,False,-0.0013970280320468459,False,minimax-niche_fixed_dev-b13-s0,True,12,0.0064628455403209426,8,True,True,True,0,9,4,False,True,0.0025150996863321767
True,True,,0.056450837024376886,0.056450837024376886,13,False,competitive_local_improvement,niche_fixed_dev,3,False,1,1,0.08333333333333326,True,False,False,-0.0021306719577674146,False,minimax-niche_fixed_dev-b13-s0,False,13,0.011604331105043969,4,True,False,False,0,10,3,False,True,0.0025150996863321767
True,False,4,0.056450837024376886,0.056450837024376886,13,True,unproductive_repeat,niche_fixed_dev,3,True,0,2,0.16666666666666663,True,False,False,-0.0013970280320468459,False,minimax-niche_fixed_dev-b13-s0,True,14,-0.0013970280320468459,10,False,False,False,0,11,,False,True,0.0018180393806226103
True,False,,0.056450837024376886,0.056450837024376886,13,False,competitive_local_improvement,niche_fixed_dev,3,False,0,2,0.09999999999999998,True,False,False,-0.012902903416039939,False,minimax-niche_fixed_dev-b13-s0,False,15,0.0008320996467714448,4,True,False,False,0,12,,False,True,0.0012853713911807566
True,False,4,0.056450837024376886,0.056450837024376886,13,True,known_rule_reproduction,niche_fixed_dev,3,True,0,2,0.09999999999999998,True,False,True,-0.0013970280320468459,False,minimax-niche_fixed_dev-b13-s0,True,16,-0.0013970280320468459,10,False,False,False,0,13,,False,True,0.0012853713911807566
True,False,,0.056450837024376886,0.056450837024376886,13,False,unproductive_repeat,niche_fixed_dev,2,False,0,2,0.045454545454545414,True,False,False,-0.000573981747326216,False,minimax-niche_fixed_dev-b13-s0,False,17,-0.000573981747326216,11,False,False,False,0,14,,False,True,0.0012853713911807566
True,True,5,0.056450837024376886,0.052921139243366694,13,True,competitive_local_improvement,niche_fixed_dev,2,True,0,2,0.045454545454545414,True,False,True,0.0035296977810101923,True,minimax-niche_fixed_dev-b13-s0,True,18,0.004926725813057038,12,True,False,False,0,15,5,False,True,0.0012853713911807566
True,False,,0.052921139243366694,0.052921139243366694,13,False,competitive_local_improvement,niche_fixed_dev,3,False,0,2,0.08333333333333337,True,False,False,-0.001604043551968054,False,minimax-niche_fixed_dev-b13-s0,False,19,0.0019256542290421383,11,True,False,False,0,16,,False,True,0.0020932270837208744
True,True,5,0.052921139243366694,0.052921139243366694,13,True,competitive_local_improvement,niche_fixed_dev,3,True,0,2,0.11538461538461542,True,True,True,-0.0047693169853665895,False,minimax-niche_fixed_dev-b13-s0,True,20,0.00015740882769044867,12,True,True,True,0,17,5,False,True,0.0020932270837208744
True,True,,0.052921139243366694,0.05090070184970669,13,False,competitive_local_improvement,niche_fixed_dev,3,False,0,2,0.1428571428571429,True,False,False,0.0020204373936600073,True,minimax-niche_fixed_dev-b13-s0,False,21,0.019285138237481583,4,True,False,False,0,18,3,False,True,0.00286173056933838
True,True,4,0.05090070184970669,0.05090070184970669,13,True,competitive_local_improvement,niche_fixed_dev,3,True,0,3,0.04285714285714293,True,True,True,-0.0013837433714569691,False,minimax-niche_fixed_dev-b13-s0,True,22,0.006297063760980645,13,True,True,True,0,19,4,False,True,0.0035896031061061363
True,False,,0.05090070184970669,0.050688221756717146,13,False,competitive_local_improvement,niche_fixed_dev,3,False,0,4,0.0,False,False,False,0.00021248009298954068,True,minimax-niche_fixed_dev-b13-s0,False,23,0.00576261526765974,11,True,False,False,0,20,,False,True,0.0033707431712398997
True,True,4,0.050688221756717146,0.046346726282258624,13,True,competitive_local_improvement,niche_fixed_dev,3,False,0,4,0.0,False,True,False,0.004341495474458522,True,minimax-niche_fixed_dev-b13-s0,True,24,0.012234782699885677,13,True,True,True,0,21,4,False,True,0.0033707431712398997
True,False,,0.046346726282258624,0.046346726282258624,13,False,competitive_local_improvement,niche_fixed_dev,3,False,0,5,0.0,False,False,False,-0.00987683706357094,False,minimax-niche_fixed_dev-b13-s0,False,25,0.0014668928829037198,20,True,False,False,0,22,,False,True,0.0032470186191252345
True,False,4,0.046346726282258624,0.046346726282258624,13,True,competitive_local_improvement,niche_fixed_dev,3,False,0,5,0.0,False,False,False,-0.00356678094392137,False,minimax-niche_fixed_dev-b13-s0,True,26,0.0009871946235266923,21,True,False,False,0,23,,False,True,0.0032470186191252345
True,False,,0.046346726282258624,0.046346726282258624,13,False,competitive_novel_behavior_without_parent_gain,niche_fixed_dev,3,False,0,6,0.0,False,False,False,-0.020787804568667287,False,minimax-niche_fixed_dev-b13-s0,False,27,,,False,False,False,0,24,,False,True,0.001484429734726258
True,False,4,0.046346726282258624,0.046346726282258624,13,True,known_rule_reproduction,niche_fixed_dev,3,False,0,6,0.0,False,True,False,-0.00356678094392137,False,minimax-niche_fixed_dev-b13-s0,True,28,0.0009871946235266923,21,True,True,True,0,25,,False,True,0.001484429734726258
True,True,,0.046346726282258624,0.046346726282258624,13,False,competitive_local_improvement,niche_fixed_dev,2,False,0,7,0.0,False,False,False,-0.003173350727174104,False,minimax-niche_fixed_dev-b13-s0,False,29,0.0067034863363968356,25,True,False,False,0,26,1,False,True,0.001484429734726258
True,False,5,0.046346726282258624,0.046346726282258624,13,True,known_rule_reproduction,niche_fixed_dev,3,False,0,8,0.0,False,True,False,-0.003173350727174104,False,minimax-niche_fixed_dev-b13-s0,True,30,0.0027643682117309276,22,True,True,True,0,27,,False,True,0.001484429734726258
True,True,,0.046346726282258624,0.046346726282258624,13,False,competitive_local_improvement,niche_fixed_dev,3,False,0,9,0.0,False,False,False,-0.003173350727174104,False,minimax-niche_fixed_dev-b13-s0,False,31,0.006930760014944158,11,True,False,False,0,28,1,False,True,0.0022715627048488386
True,False,5,0.046346726282258624,0.046068224316976644,13,True,competitive_local_improvement,niche_fixed_dev,3,True,0,4,0.030303030303030276,True,True,True,0.0002785019652819798,True,minimax-niche_fixed_dev-b13-s0,True,32,0.0002785019652819798,24,True,True,True,0,29,,False,True,0.0013828240908722103
True,False,,0.046068224316976644,0.046068224316976644,13,False,unproductive_repeat,niche_fixed_dev,3,False,0,4,0.0,False,False,False,-0.00011060298420605824,False,minimax-niche_fixed_dev-b13-s0,False,33,-0.00011060298420605824,32,False,False,False,0,30,,False,True,0.00020334216625032993
True,False,5,0.046068224316976644,0.046068224316976644,13,True,known_rule_reproduction,niche_fixed_dev,3,False,0,4,0.0,False,True,False,0.0,False,minimax-niche_fixed_dev-b13-s0,True,34,0.0002785019652819798,24,True,True,True,0,31,,False,True,0.00020334216625032993
True,False,,0.06675705834313762,0.06675705834313762,12,False,unproductive_repeat,relational_branch,0,False,0,,0.0,False,False,False,-0.0054537698375626276,False,minimax-relational_branch-b12-s1,False,3,-0.0054537698375626276,1,False,False,False,1,0,,False,True,0.0
True,True,,0.06675705834313762,0.05871301469245165,12,False,competitive_local_improvement,relational_branch,0,False,0,,0.0,False,False,False,0.008044043650685971,True,minimax-relational_branch-b12-s1,False,4,0.008044043650685971,1,True,False,False,1,1,1,False,True,0.0
True,True,,0.05871301469245165,0.05362746374477264,12,False,competitive_local_improvement,relational_branch,1,False,1,1,0.0,False,False,False,0.005085550947679013,True,minimax-relational_branch-b12-s1,False,5,0.03601453256291152,2,True,False,False,1,2,1,False,True,0.0
False,False,2,0.05362746374477264,0.05362746374477264,12,True,unproductive_repeat,relational_branch,2,False,2,1,0.0,False,True,False,-0.01258745522064151,False,minimax-relational_branch-b12-s1,True,6,-0.01258745522064151,5,False,True,True,1,3,,False,True,0.006992622228056387
True,False,,0.05362746374477264,0.05362746374477264,12,False,low_quality_novel_behavior,relational_branch,2,False,1,1,0.0,False,False,False,-0.04279216872934124,False,minimax-relational_branch-b12-s1,False,7,,,False,False,False,1,4,,False,True,0.002490805657692447
False,True,2,0.05362746374477264,0.04866883676942384,12,True,competitive_local_improvement,relational_branch,2,True,1,1,0.07142857142857145,True,True,False,0.004958626975348802,True,minimax-relational_branch-b12-s1,True,8,0.004958626975348802,5,True,True,True,1,5,2,False,True,0.002490805657692447
True,False,,0.04866883676942384,0.04866883676942384,12,False,unproductive_repeat,relational_branch,2,False,1,1,0.09999999999999998,True,False,False,-0.0023595539949437944,False,minimax-relational_branch-b12-s1,False,9,-0.0023595539949437944,8,False,False,False,1,6,,False,True,0.0007713541688342922
False,True,3,0.04866883676942384,0.04761668921671788,12,True,competitive_local_improvement,relational_branch,2,True,1,1,0.15555555555555556,True,True,True,0.0010521475527059537,True,minimax-relational_branch-b12-s1,True,10,0.0010521475527059537,8,True,True,True,1,7,3,False,True,0.0007713541688342922
True,True,,0.04761668921671788,0.04761668921671788,12,False,competitive_local_improvement,relational_branch,3,False,1,1,0.16666666666666663,True,False,False,0.0,False,minimax-relational_branch-b12-s1,False,11,0.011096325475733769,4,True,False,False,1,8,2,False,True,0.0017479740244950043
False,True,3,0.04761668921671788,0.04761668921671788,12,True,competitive_local_improvement,relational_branch,3,True,1,1,0.16666666666666663,True,True,True,-0.0009140634288671706,False,minimax-relational_branch-b12-s1,True,12,0.0001380841238387831,8,True,True,True,1,9,3,False,True,0.002154252997014842
True,False,,0.04761668921671788,0.04761668921671788,12,False,unproductive_repeat,relational_branch,3,False,1,1,0.2142857142857143,True,False,False,-0.005878989483052384,False,minimax-relational_branch-b12-s1,False,13,-0.004964926054185213,12,False,False,False,1,10,,False,True,0.0027395603379737465
False,True,4,0.04761668921671788,0.04623823411397149,12,True,competitive_local_improvement,relational_branch,3,True,1,1,0.125,True,True,True,0.0013784551027463954,True,minimax-relational_branch-b12-s1,True,14,0.002292518531613566,12,True,True,True,1,11,4,False,True,0.0027395603379737465
True,False,,0.04623823411397149,0.04623823411397149,12,False,competitive_local_improvement,relational_branch,3,False,1,1,0.16666666666666663,True,False,False,-0.010466491086964423,False,minimax-relational_branch-b12-s1,False,15,0.002008289491515741,4,True,False,False,1,12,,False,True,0.0022009517360300507
False,False,5,0.04623823411397149,0.04599373059233009,12,True,competitive_local_improvement,relational_branch,3,True,1,1,0.16666666666666663,True,True,True,0.0002445035216413968,True,minimax-relational_branch-b12-s1,True,16,0.0002445035216413968,14,True,True,True,1,13,,False,True,0.0022009517360300507
True,False,,0.04599373059233009,0.04599373059233009,12,False,unproductive_repeat,relational_branch,3,False,1,1,0.19999999999999996,True,False,False,-0.00012440704226519134,False,minimax-relational_branch-b12-s1,False,17,-0.00012440704226519134,16,False,False,False,1,14,,False,True,0.0024875165524817465
False,False,5,0.04599373059233009,0.04599373059233009,12,True,unproductive_repeat,relational_branch,3,True,1,1,0.19999999999999996,True,True,True,-0.007888446793438128,False,minimax-relational_branch-b12-s1,True,18,-0.007643943271796731,14,False,True,True,1,15,,False,True,0.0024875165524817465
True,True,,0.04599373059233009,0.04599373059233009,12,False,competitive_local_improvement,relational_branch,2,False,1,1,0.05555555555555558,True,False,False,-0.00023796702139578657,False,minimax-relational_branch-b12-s1,False,19,0.0013849916029920056,10,True,False,False,1,16,4,False,True,0.0007630704562619495
False,False,3,0.04599373059233009,0.04599373059233009,12,True,competitive_novel_behavior_without_parent_gain,relational_branch,3,True,1,1,0.021052631578947323,True,True,False,-0.026103288382994548,False,minimax-relational_branch-b12-s1,True,20,-0.024480329758606756,11,False,True,True,1,17,,False,True,0.002427833468185441
True,True,,0.04599373059233009,0.04599373059233009,12,False,competitive_local_improvement,relational_branch,3,False,1,1,0.050000000000000044,True,False,False,-0.002515695432555587,False,minimax-relational_branch-b12-s1,False,21,0.010203588667565974,4,True,False,False,1,18,2,False,True,0.0016647630119234914
False,False,3,0.04599373059233009,0.04599373059233009,12,True,unproductive_repeat,relational_branch,3,True,1,1,0.16666666666666663,True,True,False,-0.002515695432555587,False,minimax-relational_branch-b12-s1,True,22,0.0,21,False,True,True,1,19,,False,True,0.0011638564824247724
True,True,,0.04599373059233009,0.04599373059233009,12,False,competitive_local_improvement,relational_branch,3,False,1,1,0.11538461538461542,True,False,False,0.0,False,minimax-relational_branch-b12-s1,False,23,0.026103288382994548,20,True,False,False,1,20,1,False,True,0.000735562329225746
False,False,2,0.04599373059233009,0.04599373059233009,12,True,unproductive_repeat,relational_branch,3,True,1,1,0.09999999999999998,True,True,False,-0.0024121777538247263,False,minimax-relational_branch-b12-s1,True,24,-0.0024121777538247263,23,False,True,True,1,21,,False,True,0.005138781411281916
True,False,,0.04599373059233009,0.04599373059233009,12,False,competitive_local_improvement,relational_branch,3,False,1,1,0.04166666666666663,True,False,False,-0.000703423872884891,False,minimax-relational_branch-b12-s1,False,25,0.0009195347515029012,10,True,False,False,1,22,,False,True,0.0018758703634075974
True,True,2,0.04599373059233009,0.03851583677495904,12,True,competitive_local_improvement,relational_branch,3,True,1,1,0.06000000000000005,True,False,True,0.007477893817371052,True,minimax-relational_branch-b12-s1,True,26,0.020197177917492613,4,True,False,False,1,23,2,False,True,0.0018758703634075974
True,False,,0.03851583677495904,0.03851583677495904,12,False,unproductive_repeat,relational_branch,3,False,0,2,0.25,True,False,False,-0.020729198688937474,False,minimax-relational_branch-b12-s1,False,27,,,False,False,False,1,24,,False,True,0.003662253794906432
False,False,3,0.03851583677495904,0.03851583677495904,12,True,competitive_novel_behavior_without_parent_gain,relational_branch,3,True,0,2,0.32142857142857145,True,True,False,-0.009665635128662864,False,minimax-relational_branch-b12-s1,True,28,-0.009665635128662864,26,False,True,True,1,25,,False,True,0.003662253794906432
True,False,,0.03851583677495904,0.03851583677495904,12,False,competitive_local_improvement,relational_branch,3,False,0,3,0.17142857142857143,True,False,False,-0.008698153638583526,False,minimax-relational_branch-b12-s1,False,29,0.00040269880317531787,10,True,False,False,1,26,,False,True,0.0018758703634075974
False,True,3,0.03851583677495904,0.03813407939633754,12,True,competitive_local_improvement,relational_branch,3,True,0,3,0.17142857142857143,True,True,True,0.00038175737862149867,True,minimax-relational_branch-b12-s1,True,30,0.00038175737862149867,26,True,True,True,1,27,3,False,True,0.0018758703634075974
