issues,job_id,max_abs_error,node,passed,split
[],minimax-relational_branch-b11-s1,0.0,30,True,validation_plus_probe
[],minimax-relational_branch-b11-s1,0.0,31,True,validation_plus_probe
[],minimax-relational_branch-b11-s1,0.0,32,True,validation_plus_probe
[],minimax-relational_branch-b11-s1,0.0,33,True,validation_plus_probe
[],minimax-relational_branch-b11-s1,0.0,34,True,validation_plus_probe
[],minimax-relational_branch-b11-s1,0.0,0,True,test
[],minimax-relational_branch-b11-s1,0.0,1,True,test
[],minimax-relational_branch-b11-s1,0.0,2,True,test
[],minimax-relational_branch-b11-s1,0.0,9,True,test
[],minimax-relational_branch-b11-s1,0.0,10,True,test
[],minimax-relational_branch-b11-s1,0.0,11,True,test
[],minimax-relational_branch-b11-s1,0.0,13,True,test
[],minimax-relational_branch-b11-s1,0.0,28,True,test
[],minimax-relational_branch-b11-s1,0.0,29,True,test
[],minimax-relational_branch-b11-s1,0.0,30,True,test
[],minimax-relational_branch-b11-s1,0.0,31,True,test
[],minimax-relational_branch-b11-s1,0.0,33,True,test
[],minimax-relational_branch-b13-s0,0.0,0,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,1,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,2,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,3,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,4,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,5,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,6,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,7,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,8,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,9,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,10,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,11,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,12,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,13,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,14,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,15,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,16,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,17,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,18,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,19,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,20,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,21,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,22,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,23,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,24,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,25,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,26,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,27,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,28,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,29,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,30,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,31,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,32,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,33,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,34,True,validation_plus_probe
[],minimax-relational_branch-b13-s0,0.0,0,True,test
[],minimax-relational_branch-b13-s0,0.0,1,True,test
[],minimax-relational_branch-b13-s0,0.0,2,True,test
[],minimax-relational_branch-b13-s0,0.0,7,True,test
[],minimax-relational_branch-b13-s0,0.0,12,True,test
[],minimax-relational_branch-b13-s0,0.0,15,True,test
[],minimax-relational_branch-b13-s0,0.0,16,True,test
[],minimax-relational_branch-b13-s0,0.0,17,True,test
[],minimax-relational_branch-b13-s0,0.0,20,True,test
[],minimax-relational_branch-b13-s0,0.0,27,True,test
[],minimax-relational_branch-b13-s0,0.0,28,True,test
[],minimax-relational_branch-b13-s0,0.0,31,True,test
[],minimax-niche_fixed_dev-b11-s1,0.0,0,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,1,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,2,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,3,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,4,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,5,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,6,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,7,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,8,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,9,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,10,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,11,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,12,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,13,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,14,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,15,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,16,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,17,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,18,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,19,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,20,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,21,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,22,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,23,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,24,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,25,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,26,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,27,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,28,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,29,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,30,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,31,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,32,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,33,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,34,True,validation_plus_probe
[],minimax-niche_fixed_dev-b11-s1,0.0,0,True,test
[],minimax-niche_fixed_dev-b11-s1,0.0,1,True,test
[],minimax-niche_fixed_dev-b11-s1,0.0,2,True,test
[],minimax-niche_fixed_dev-b11-s1,0.0,3,True,test
[],minimax-niche_fixed_dev-b11-s1,0.0,4,True,test
[],minimax-niche_fixed_dev-b11-s1,0.0,6,True,test
[],minimax-niche_fixed_dev-b11-s1,0.0,7,True,test
[],minimax-niche_fixed_dev-b11-s1,0.0,15,True,test
[],minimax-niche_fixed_dev-b11-s1,0.0,25,True,test
[],minimax-niche_fixed_dev-b11-s1,0.0,26,True,test
[],minimax-niche_fixed_dev-b11-s1,0.0,27,True,test
[],minimax-niche_fixed_dev-b11-s1,0.0,32,True,test
[],minimax-niche_fixed_dev-b11-s1,0.0,33,True,test
