job_id,provider,model,task,method,block,regime,steps,token_budget,status,result_present,source_fingerprint,benchmark_version,request_errors,usage_complete,reservation_violations,budget_stop_stage,selector_status,validation_selected_test_loss,validation_selected_test_valid,common_gate_test_behavior_modes,common_gate_test_eligible_size,valid_fraction,tokens_used,token_budget_valid,learned_selector_test_loss,selector_gain_vs_single,selector_seconds_per_instance,oracle_gain_upper_bound,parent_improvements,neighborhood_improvements,productive_collisions,unproductive_collisions,restarts,generated,valid_generated,input_tokens,output_tokens,model_calls,partial_attempts,elapsed_seconds
qwen-tsp-relational_rr-b4-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_rr,4,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05186854709736476,True,4,5,1.0,22870,True,0.04535044969512118,0.006518097402243586,0.00170977777775584,0.04068392186001416,0,2,1,1,5,7,7,21345,1525,14,0,50.25287510000635
minimax-tsp-relational_qp_rr-b1-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_qp_rr,1,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.06126060245883437,True,3,3,1.0,19617,True,0.06330647582914678,-0.0020458733703124093,0.0018101944426436806,0.019843084964845097,1,1,1,0,3,5,5,17812,1805,10,0,24.275003500049934
minimax-tsp-relational_rr-b4-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_rr,4,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05186854709736476,True,1,1,1.0,21050,True,0.05186854709736476,0.0,0.0018125861113528824,0.0,0,0,0,2,6,6,6,19298,1752,12,0,25.508538500056602
qwen-binpack-relational-b2-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational,2,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10182804463758785,True,3,3,0.875,27306,,,,,,0,0,0,6,7,8,7,25953,1353,16,0,48.834515399998054
qwen-binpack-relational_qp_rr-b2-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_qp_rr,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10182804463758785,True,2,2,1.0,19922,True,,,,,0,0,0,6,6,6,6,18957,965,12,0,30.83869689994026
qwen-binpack-relational-b1-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational,1,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.11352826487106794,True,2,2,1.0,20030,True,,,,,0,0,0,6,6,6,6,19012,1018,12,0,33.49170709995087
minimax-tsp-relational_qp-b0-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_qp,0,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.07798923407672351,True,1,1,1.0,31058,,0.07798923407672352,0.0,0.0018642555547153784,0.0,0,1,0,2,7,8,8,28059,2999,16,0,39.84133209998254
minimax-binpack-niche-b1-slots8,minimax-cn-coding-plan,MiniMax-M3,binpack,niche,1,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.11352826487106794,True,7,7,1.0,23600,,,,,,1,0,1,1,1,8,8,20392,3208,16,0,38.287054599961266
minimax-tsp-relational_rr-b0-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_rr,0,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.06409610803892883,True,1,1,0.875,27376,,0.06409610803892882,0.0,0.0018060972247945352,0.0,0,1,1,0,7,8,7,25248,2128,16,0,32.3198600000469
minimax-tsp-relational_rr-b1-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_rr,1,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.058337270423890204,True,3,3,1.0,32648,,0.06232238116939014,-0.003985110745499933,0.0017505861113830986,0.029620052043491652,1,1,1,0,6,8,8,29536,3112,16,0,41.21041559998412
qwen-tsp-relational-b0-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational,0,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.04932563080982112,True,2,2,1.0,20464,True,0.056434471343260295,-0.007108840533439173,0.0017425250003321304,0.013197561539709121,0,1,1,2,6,6,6,19186,1278,12,0,32.64037749997806
qwen-tsp-relational_qp-b4-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_qp,4,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05186854709736476,True,2,2,1.0,21047,True,0.05595014153828686,-0.004081594440922098,0.001765002777877574,0.023303315123072186,0,2,1,1,6,6,6,19815,1232,12,0,32.00456920010038
qwen-tsp-relational_qp-b1-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_qp,1,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.043833333534036484,True,5,7,1.0,27593,,0.04804887203441539,-0.004215538500378903,0.0019221277778140372,0.01922334831046975,3,0,0,3,5,8,8,25815,1778,16,0,46.14267630001996
minimax-tsp-relational_qp-b1-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_qp,1,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.05733297248122856,True,5,5,1.0,29108,,0.05761861495291162,-0.00028564247168305634,0.0018823027753064202,0.034856505020247494,1,0,0,1,5,8,8,26673,2435,16,0,34.74113640002906
minimax-tsp-relational_qp-b2-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_qp,2,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.05206376641266345,True,4,4,1.0,30708,,0.059174678118603205,-0.007110911705939756,0.001724783331155777,0.022142486899921397,0,0,0,1,6,8,8,27667,3041,16,0,43.28067059989553
qwen-binpack-relational_qp-b2-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_qp,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10182804463758785,True,2,2,0.8333333333333334,20077,True,,,,,0,0,0,5,6,6,5,19001,1076,12,0,31.421119799953885
minimax-tsp-niche-b2-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,niche,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.038170672259754554,True,4,6,1.0,23699,True,0.04037581497385612,-0.002205142714101563,0.001713349998074894,0.009959879616270748,2,0,0,0,1,8,8,20803,2896,16,0,41.69639910000842
minimax-tsp-relational-b3-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational,3,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.06278023053274404,True,1,1,1.0,21674,True,0.056064054238232894,0.006716176294511142,0.0017600777791813016,0.027995745776886134,0,1,1,0,5,6,6,19829,1845,12,0,27.46760390000418
qwen-binpack-relational_qp-b3-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_qp,3,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.11780149380826194,True,3,3,1.0,27651,,,,,,1,0,1,6,6,8,8,26401,1250,16,0,40.11567460000515
qwen-binpack-relational_qp_rr-b0-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_qp_rr,0,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10892689570996252,True,2,2,1.0,20453,True,,,,,0,0,0,6,6,6,6,19271,1182,12,0,31.946559399948455
qwen-tsp-relational_qp_rr-b3-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_qp_rr,3,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.05482945647781017,True,4,4,1.0,25320,,0.05659725318980671,-0.0017677967119965401,0.002066972222463745,0.02235929201917674,2,1,0,1,5,8,8,23581,1739,16,0,53.828566800104454
qwen-tsp-relational-b0-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational,0,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.02889961230452498,True,4,6,1.0,26340,,0.033263448635462795,-0.004363836330937815,0.0021555361130999196,0.006007207238543883,0,0,0,1,5,8,8,24607,1733,16,0,52.24428550002631
qwen-tsp-niche-b4-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,niche,4,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.037958237968322796,True,4,5,1.0,20405,,0.03494168959611453,0.003016548372208265,0.0017916999996588048,0.021742206636140272,1,0,0,1,1,8,8,18614,1791,16,0,56.06569459999446
minimax-binpack-relational_rr-b0-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_rr,0,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10892689570996252,True,2,2,0.3333333333333333,21257,True,,,,,0,0,0,2,6,6,2,18531,2726,12,0,31.264584099990316
qwen-tsp-relational_qp-b4-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_qp,4,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.05186854709736476,True,2,2,1.0,29328,,0.05186854709736476,0.0,0.00202779722167179,0.022629082028964822,0,1,0,3,6,8,8,27556,1772,16,0,52.175168800051324
minimax-tsp-relational_qp_rr-b0-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_qp_rr,0,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.07798923407672351,True,2,2,1.0,21022,True,0.08066364364226929,-0.0026744095655457656,0.0017946722218766809,0.008167037420687626,0,2,1,2,6,6,6,19138,1884,12,0,27.756244200048968
minimax-binpack-relational_qp_rr-b3-slots8,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_qp_rr,3,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.11780149380826194,True,2,2,1.0,31071,,,,,,2,0,2,6,6,8,8,28275,2796,16,0,42.882731699966826
qwen-binpack-relational_rr-b2-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_rr,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10182804463758785,True,2,2,1.0,21132,True,,,,,0,0,0,5,6,6,6,19575,1557,12,0,45.18824990000576
qwen-binpack-relational_rr-b2-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_rr,2,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10182804463758785,True,3,3,1.0,28046,,,,,,0,0,0,6,7,8,8,26624,1422,16,0,39.64912070007995
qwen-binpack-niche-b2-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,niche,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10182804463758785,True,5,5,0.9090909090909091,23728,True,,,,,3,0,1,6,2,11,10,21550,2178,22,0,57.721682399977
minimax-binpack-relational_rr-b4-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_rr,4,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10828340769890829,True,2,3,0.8,18477,True,,,,,0,0,0,2,5,5,4,16207,2270,10,0,24.24254580005072
minimax-tsp-relational_rr-b0-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_rr,0,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.07798923407672351,True,1,1,1.0,18481,True,0.07798923407672352,0.0,0.0017529888912880172,0.0,0,1,0,2,5,5,5,16767,1714,10,0,27.168326999992132
qwen-binpack-relational-b0-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational,0,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10892689570996252,True,3,3,1.0,20495,True,,,,,0,0,0,5,5,6,6,19444,1051,12,0,29.419337200000882
qwen-tsp-relational-b3-slots8,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational,3,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.06943237431840063,True,3,4,1.0,26201,,0.08011631531942431,-0.01068394100102367,0.003491338888933468,0.031039223640328663,1,1,1,0,5,8,8,24482,1719,16,0,45.74566150002647
minimax-binpack-relational_rr-b3-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_rr,3,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.11780149380826194,True,2,2,1.0,20990,True,,,,,0,0,0,6,6,6,6,19588,1402,12,0,22.51894540002104
minimax-tsp-niche-b4-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,niche,4,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.04392199986383107,True,2,3,0.75,21936,,0.04505390529060397,-0.0011319054267728973,0.0017741027760267672,0.01934402518119659,1,0,0,1,1,8,6,19247,2689,16,0,33.68930049997289
qwen-tsp-relational_qp-b1-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_qp,1,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.0738464453045773,True,4,5,1.0,20708,True,0.07712117924411732,-0.0032747339395400032,0.002540652775981774,0.031067660621844267,2,2,2,0,4,6,6,19377,1331,12,0,37.45963559998199
minimax-binpack-niche-b2-slots8,minimax-cn-coding-plan,MiniMax-M3,binpack,niche,2,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10182804463758785,True,2,2,0.75,21508,,,,,,1,0,1,5,1,8,6,18281,3227,16,0,38.69283409998752
minimax-tsp-relational_qp_rr-b1-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_qp_rr,1,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.0680063516977589,True,4,5,1.0,32300,,0.05331990485278201,0.014686446844976886,0.0019035388896655706,0.03648037962904149,2,2,3,1,5,8,8,29520,2780,16,0,54.925181000027806
minimax-tsp-niche-b4-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,niche,4,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05186854709736476,True,2,2,1.0,21181,True,0.052397888396270485,-0.0005293412989057222,0.0018151305557694286,0.005880905701055969,0,1,1,6,1,8,8,18587,2594,16,0,37.16101419995539
minimax-tsp-relational_qp_rr-b0-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_qp_rr,0,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.07353049598430739,True,1,1,1.0,34971,,0.07353049598430737,0.0,0.0020900444457462677,0.0,2,3,2,2,6,8,8,31466,3505,16,0,51.13101040001493
minimax-tsp-relational_qp-b3-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_qp,3,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05895714589331033,True,3,3,1.0,19606,True,0.05895714589331033,0.0,0.0017700777777160208,0.023903195209137196,1,0,0,0,4,6,6,18035,1571,12,0,27.5284660999896
minimax-tsp-relational-b1-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,relational,1,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.04672769730895216,True,7,7,1.0,29018,,0.055007865633701816,-0.008280168324749655,0.00189571666608875,0.020277072221394344,1,1,1,1,6,8,8,26653,2365,16,0,40.90102609992027
qwen-tsp-relational_rr-b2-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_rr,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05206376641266345,True,5,5,1.0,21805,True,0.05459127985951196,-0.0025275134468485116,0.0020616833321077544,0.027462997508603246,0,0,0,0,5,7,7,20433,1372,14,0,40.68839539994951
qwen-binpack-relational-b0-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational,0,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10892689570996252,True,2,2,1.0,27974,,,,,,1,0,1,7,7,8,8,26606,1368,16,0,42.12609360006172
minimax-tsp-relational_qp-b3-slots8,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_qp,3,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,ok,0.08560787797695248,True,3,3,0.75,32037,,0.06509541394664296,0.0205124640303095,0.0018206250000124176,0.04862273373159979,0,0,0,1,5,8,6,28511,3526,16,0,55.18853629997466
qwen-binpack-relational_qp-b0-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_qp,0,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10892689570996252,True,2,2,0.6666666666666666,19255,True,,,,,0,0,0,4,6,6,4,17994,1261,12,0,33.15711630007718
qwen-binpack-relational_rr-b3-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_rr,3,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.11780149380826194,True,3,3,1.0,19765,True,,,,,0,0,0,5,6,6,6,18720,1045,12,0,30.405141599942
qwen-binpack-niche-b0-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,niche,0,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10892689570996252,True,4,4,1.0,17768,,,,,,5,0,4,2,1,8,8,16012,1756,16,0,54.210587800014764
minimax-binpack-relational_rr-b1-tokens30000,minimax-cn-coding-plan,MiniMax-M3,binpack,relational_rr,1,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.11352826487106794,True,3,3,0.6,19071,True,,,,,0,0,0,2,5,5,3,16690,2381,10,0,26.401894200011156
qwen-binpack-relational-b2-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,not_applicable_online_task,0.10182804463758785,True,5,5,1.0,22381,True,,,,,0,0,0,4,5,7,7,21040,1341,14,0,34.982531199930236
qwen-binpack-relational_qp_rr-b4-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,relational_qp_rr,4,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.10828340769890829,True,3,3,1.0,27749,,,,,,1,0,1,6,6,8,8,26446,1303,16,0,44.49635189992841
qwen-binpack-niche-b3-slots8,alibaba-token-plan-cn,qwen3.7-plus,binpack,niche,3,slots8,8,,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,,not_applicable_online_task,0.11780149380826194,True,2,2,1.0,15993,,,,,,2,0,2,6,1,8,8,14731,1262,16,0,42.681320299976505
minimax-tsp-relational_qp_rr-b2-tokens30000,minimax-cn-coding-plan,MiniMax-M3,tsp,relational_qp_rr,2,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05206376641266345,True,2,2,1.0,21095,True,0.05242246836835903,-0.00035870195569558116,0.0018248222218567713,0.023931667138711747,0,1,1,0,5,5,5,18502,2593,10,0,43.0945663000457
qwen-tsp-relational_qp_rr-b3-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational_qp_rr,3,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.06278023053274404,True,2,2,1.0,20504,True,0.059141627545738644,0.003638602987005392,0.0020552555571258482,0.026309867206693392,0,0,0,1,4,6,6,19357,1147,12,0,45.341088699991815
qwen-tsp-relational-b4-tokens30000,alibaba-token-plan-cn,qwen3.7-plus,tsp,relational,4,tokens30000,32,30000,completed,True,3ff293fa5fe8eac7a2982fe029090ebdf211e6565eabd2159bdb02ac25741bc3,heuristic-benchmark-2-frozen-pilot|chapter6-v11-independent-v1,0,True,0,planner_admission,ok,0.05186854709736476,True,2,2,1.0,21996,True,0.03785280022860718,0.014015746868757582,0.0018350305553111765,0.02729057241473028,0,0,0,0,6,7,7,20517,1479,14,0,46.022782400017604
